filename,stem,severity,bin,bin_name,brightness
AM_Google_796.png,AM_Google_796,0.5079423189163208,3,heavy,150.620361328125
AM_Google_869.png,AM_Google_869,0.3573669791221618,2,moderate,142.383056640625
BD_Baidu_000.png,BD_Baidu_000,0.6801228523254395,3,heavy,141.99786376953125
BD_Baidu_007.png,BD_Baidu_007,0.5880522727966309,3,heavy,154.621826171875
BD_Baidu_018.png,BD_Baidu_018,0.6363841891288757,3,heavy,193.2650146484375
BD_Baidu_022.png,BD_Baidu_022,0.3770378232002258,2,moderate,121.8055419921875
BD_Baidu_023.png,BD_Baidu_023,0.7123146057128906,3,heavy,197.080810546875
BD_Baidu_031.png,BD_Baidu_031,0.432214617729187,3,heavy,64.93328857421875
BD_Baidu_038.png,BD_Baidu_038,0.4040632247924804,2,moderate,130.496826171875
BD_Baidu_039.png,BD_Baidu_039,0.4820280075073242,3,heavy,119.71673583984375
BD_Baidu_042.png,BD_Baidu_042,0.8300937414169312,3,heavy,184.5577392578125
BD_Baidu_045.png,BD_Baidu_045,0.5576126575469971,3,heavy,115.80615234375
BD_Baidu_046.png,BD_Baidu_046,0.5385007858276367,3,heavy,183.5115966796875
BD_Baidu_050.png,BD_Baidu_050,0.7160565853118896,3,heavy,164.30810546875
BD_Baidu_058.png,BD_Baidu_058,0.7105809450149536,3,heavy,144.287841796875
BD_Baidu_059.png,BD_Baidu_059,0.4994387030601501,3,heavy,135.6007080078125
BD_Baidu_062.png,BD_Baidu_062,0.4762152433395386,3,heavy,86.5029296875
BD_Baidu_065.png,BD_Baidu_065,0.2701512575149536,1,light,95.20343017578125
BD_Baidu_074.png,BD_Baidu_074,0.694084882736206,3,heavy,162.48663330078125
BD_Baidu_076.png,BD_Baidu_076,0.5880364179611206,3,heavy,191.43231201171875
BD_Baidu_078.png,BD_Baidu_078,0.6867780685424805,3,heavy,140.01348876953125
BD_Baidu_08.png,BD_Baidu_08,0.7492966055870056,3,heavy,146.41131591796875
BD_Baidu_081.png,BD_Baidu_081,0.524421215057373,3,heavy,151.7369384765625
BD_Baidu_084.png,BD_Baidu_084,0.5041234493255615,3,heavy,150.45172119140625
BD_Baidu_087.png,BD_Baidu_087,0.474364697933197,3,heavy,122.33319091796875
BD_Baidu_088.png,BD_Baidu_088,0.626190185546875,3,heavy,173.39373779296875
BD_Baidu_095.png,BD_Baidu_095,0.6387609839439392,3,heavy,128.45257568359375
BD_Baidu_097.png,BD_Baidu_097,0.4982959032058716,3,heavy,117.02374267578125
BD_Baidu_10.png,BD_Baidu_10,0.5165427923202515,3,heavy,101.25140380859375
BD_Baidu_102.png,BD_Baidu_102,0.5217673778533936,3,heavy,122.38580322265625
BD_Baidu_104.png,BD_Baidu_104,0.5501086711883545,3,heavy,133.732666015625
BD_Baidu_105.png,BD_Baidu_105,0.5099332332611084,3,heavy,137.99945068359375
BD_Baidu_116.png,BD_Baidu_116,0.4347577095031738,3,heavy,126.14837646484375
BD_Baidu_117.png,BD_Baidu_117,0.6583077907562256,3,heavy,167.08685302734375
BD_Baidu_129.png,BD_Baidu_129,0.6437456011772156,3,heavy,165.5797119140625
BD_Baidu_133.png,BD_Baidu_133,0.740101158618927,3,heavy,174.3076171875
BD_Baidu_134.png,BD_Baidu_134,0.8155372142791748,3,heavy,197.6181640625
BD_Baidu_137.png,BD_Baidu_137,0.4879652261734009,3,heavy,146.434326171875
BD_Baidu_142.png,BD_Baidu_142,0.570287823677063,3,heavy,155.99853515625
BD_Baidu_143.png,BD_Baidu_143,0.4315204620361328,3,heavy,146.00830078125
BD_Baidu_145.png,BD_Baidu_145,0.5601400136947632,3,heavy,150.47784423828125
BD_Baidu_166.png,BD_Baidu_166,0.6827273368835449,3,heavy,140.6507568359375
BD_Baidu_174.png,BD_Baidu_174,0.2591952085494995,1,light,97.72515869140625
BD_Baidu_18.png,BD_Baidu_18,0.5373189449310303,3,heavy,109.30987548828125
BD_Baidu_195.png,BD_Baidu_195,0.6375797390937805,3,heavy,179.6968994140625
BD_Baidu_196.png,BD_Baidu_196,0.6687162518501282,3,heavy,158.4168701171875
BD_Baidu_199.png,BD_Baidu_199,0.510478138923645,3,heavy,122.48590087890625
BD_Baidu_200.png,BD_Baidu_200,0.6983505487442017,3,heavy,139.9552001953125
BD_Baidu_201.png,BD_Baidu_201,0.7496948838233948,3,heavy,157.53265380859375
BD_Baidu_208.png,BD_Baidu_208,0.6051310300827026,3,heavy,149.2120361328125
BD_Baidu_209.png,BD_Baidu_209,0.6364609003067017,3,heavy,177.02606201171875
BD_Baidu_211.png,BD_Baidu_211,0.4674540162086487,3,heavy,137.09228515625
BD_Baidu_216.png,BD_Baidu_216,0.3522799611091614,2,moderate,51.50830078125
BD_Baidu_222.png,BD_Baidu_222,0.6518779993057251,3,heavy,131.2835693359375
BD_Baidu_224.png,BD_Baidu_224,0.7268120050430298,3,heavy,175.88702392578125
BD_Baidu_247.png,BD_Baidu_247,0.4483353495597839,3,heavy,141.613037109375
BD_Baidu_249.png,BD_Baidu_249,0.8001691102981567,3,heavy,114.5626220703125
BD_Baidu_250.png,BD_Baidu_250,0.552188515663147,3,heavy,160.95159912109375
BD_Baidu_254.png,BD_Baidu_254,0.525596022605896,3,heavy,148.2659912109375
BD_Baidu_256.png,BD_Baidu_256,0.605485200881958,3,heavy,145.96124267578125
BD_Baidu_277.png,BD_Baidu_277,0.5691952705383301,3,heavy,160.55987548828125
BD_Baidu_281.png,BD_Baidu_281,0.5242184996604919,3,heavy,152.64080810546875
BD_Baidu_284.png,BD_Baidu_284,0.6865075826644897,3,heavy,156.529541015625
BD_Baidu_285.png,BD_Baidu_285,0.4639666080474853,3,heavy,147.5562744140625
BD_Baidu_29.png,BD_Baidu_29,0.3976992964744568,2,moderate,103.13665771484375
BD_Baidu_291.png,BD_Baidu_291,0.6398288607597351,3,heavy,143.4349365234375
BD_Baidu_299.png,BD_Baidu_299,0.5454906225204468,3,heavy,150.5633544921875
BD_Baidu_306.png,BD_Baidu_306,0.6458613872528076,3,heavy,129.1387939453125
BD_Baidu_322.png,BD_Baidu_322,0.4541752934455871,3,heavy,104.1702880859375
BD_Baidu_332.png,BD_Baidu_332,0.7376083135604858,3,heavy,111.49554443359375
BD_Baidu_338.png,BD_Baidu_338,0.6033002138137817,3,heavy,194.63824462890625
BD_Baidu_347.png,BD_Baidu_347,0.6485500335693359,3,heavy,192.0513916015625
BD_Baidu_355.png,BD_Baidu_355,0.6066855788230896,3,heavy,168.13739013671875
BD_Baidu_375.png,BD_Baidu_375,0.6392470598220825,3,heavy,167.31939697265625
BD_Baidu_383.png,BD_Baidu_383,0.4898849725723266,3,heavy,93.0196533203125
BD_Baidu_385.png,BD_Baidu_385,0.5508279204368591,3,heavy,159.64947509765625
BD_Baidu_388.png,BD_Baidu_388,0.6534979343414307,3,heavy,163.60650634765625
BD_Baidu_389.png,BD_Baidu_389,0.4471226334571838,3,heavy,103.88623046875
BD_Baidu_391.png,BD_Baidu_391,0.5550141334533691,3,heavy,151.4459228515625
BD_Baidu_397.png,BD_Baidu_397,0.6362638473510742,3,heavy,154.6429443359375
BD_Baidu_410.png,BD_Baidu_410,0.6261348724365234,3,heavy,146.2392578125
BD_Baidu_424.png,BD_Baidu_424,0.688198447227478,3,heavy,147.241455078125
BD_Baidu_428.png,BD_Baidu_428,0.6203415393829346,3,heavy,201.58953857421875
BD_Baidu_451.png,BD_Baidu_451,0.4424344301223755,3,heavy,96.1678466796875
BD_Baidu_461.png,BD_Baidu_461,0.4503593444824219,3,heavy,110.73101806640625
BD_Baidu_464.png,BD_Baidu_464,0.8128570914268494,3,heavy,180.439697265625
BD_Baidu_476.png,BD_Baidu_476,0.811652660369873,3,heavy,184.57684326171875
BD_Baidu_481.png,BD_Baidu_481,0.7333604097366333,3,heavy,116.03570556640625
BD_Baidu_486.png,BD_Baidu_486,0.686519980430603,3,heavy,144.17181396484375
BD_Bing_013.png,BD_Bing_013,0.686427116394043,3,heavy,173.1788330078125
BD_Bing_04.png,BD_Bing_04,0.7016099691390991,3,heavy,180.3375244140625
BD_Bing_042.png,BD_Bing_042,0.5361275672912598,3,heavy,125.80975341796875
BD_Bing_068.png,BD_Bing_068,0.7840315103530884,3,heavy,147.70379638671875
BD_Bing_080.png,BD_Bing_080,0.5063102841377258,3,heavy,143.67889404296875
BD_Bing_084.png,BD_Bing_084,0.5826075077056885,3,heavy,173.87548828125
BD_Bing_091.png,BD_Bing_091,0.5730381011962891,3,heavy,175.03485107421875
BD_Bing_096.png,BD_Bing_096,0.6492705345153809,3,heavy,161.970703125
BD_Bing_097.png,BD_Bing_097,0.715224027633667,3,heavy,125.17205810546875
BD_Bing_18.png,BD_Bing_18,0.7289648056030273,3,heavy,174.69805908203125
BD_Bing_195.png,BD_Bing_195,0.8151928186416626,3,heavy,179.22283935546875
BD_Bing_216.png,BD_Bing_216,0.5216437578201294,3,heavy,130.21533203125
BD_Bing_23.png,BD_Bing_23,0.6649996042251587,3,heavy,143.68341064453125
BD_Bing_231.png,BD_Bing_231,0.6254760026931763,3,heavy,133.41156005859375
BD_Bing_232.png,BD_Bing_232,0.5494654178619385,3,heavy,154.9417724609375
BD_Bing_237.png,BD_Bing_237,0.6351132988929749,3,heavy,161.59307861328125
BD_Bing_26.png,BD_Bing_26,0.5597838163375854,3,heavy,167.21722412109375
BD_Bing_302.png,BD_Bing_302,0.6660809516906738,3,heavy,171.705322265625
BD_Bing_303.png,BD_Bing_303,0.7180651426315308,3,heavy,186.8956298828125
BD_Bing_308.png,BD_Bing_308,0.7354388236999512,3,heavy,168.96734619140625
BD_Bing_331.png,BD_Bing_331,0.2887611389160156,1,light,103.85430908203125
BD_Bing_358.png,BD_Bing_358,0.1975142359733581,0,clear,82.418212890625
BD_Bing_393.png,BD_Bing_393,0.5418123006820679,3,heavy,190.63275146484375
BD_Bing_420.png,BD_Bing_420,0.2927780747413635,1,light,111.27301025390625
BD_Bing_423.png,BD_Bing_423,0.5897360444068909,3,heavy,176.79986572265625
BD_Bing_463.png,BD_Bing_463,0.5396490097045898,3,heavy,183.17596435546875
BD_Bing_479.png,BD_Bing_479,0.3498769402503967,2,moderate,133.81878662109375
BD_Bing_484.png,BD_Bing_484,0.8008732199668884,3,heavy,130.69091796875
BD_Bing_49.png,BD_Bing_49,0.4861881732940674,3,heavy,146.5159912109375
BD_Bing_515.png,BD_Bing_515,0.3799369931221008,2,moderate,134.28814697265625
BD_Bing_549.png,BD_Bing_549,0.4998869895935058,3,heavy,136.36358642578125
BD_Bing_606.png,BD_Bing_606,0.5179536938667297,3,heavy,117.74322509765625
BD_Bing_609.png,BD_Bing_609,0.5278170108795166,3,heavy,123.85345458984375
BD_Bing_634.png,BD_Bing_634,0.5755007863044739,3,heavy,114.3466796875
BD_Bing_643.png,BD_Bing_643,0.3009315133094787,1,light,86.00030517578125
BD_Bing_655.png,BD_Bing_655,0.2844858765602112,1,light,101.968505859375
BD_Bing_660.png,BD_Bing_660,0.3193214535713196,1,light,126.21588134765625
BD_Bing_664.png,BD_Bing_664,0.7367657423019409,3,heavy,148.9959716796875
BD_Bing_695.png,BD_Bing_695,0.5014609098434448,3,heavy,174.9320068359375
BD_Bing_732.png,BD_Bing_732,0.6138467788696289,3,heavy,193.22174072265625
BD_Bing_74.png,BD_Bing_74,0.6175915598869324,3,heavy,140.59149169921875
BD_Bing_742.png,BD_Bing_742,0.6620008945465088,3,heavy,198.43927001953125
BD_Bing_763.png,BD_Bing_763,0.3351045250892639,1,light,123.0567626953125
BD_Bing_789.png,BD_Bing_789,0.503319263458252,3,heavy,126.36065673828125
BD_Bing_802.png,BD_Bing_802,0.7150905728340149,3,heavy,213.547119140625
BD_Google_00.png,BD_Google_00,0.5286698341369629,3,heavy,159.37982177734375
BD_Google_054.png,BD_Google_054,0.5176831483840942,3,heavy,139.952392578125
BD_Google_098.png,BD_Google_098,0.5656632781028748,3,heavy,145.59228515625
BD_Google_126.png,BD_Google_126,0.5588792562484741,3,heavy,191.34930419921875
BD_Google_129.png,BD_Google_129,0.7249345779418945,3,heavy,128.75103759765625
BD_Google_249.png,BD_Google_249,0.616455078125,3,heavy,187.6893310546875
BD_Google_253.png,BD_Google_253,0.292350709438324,1,light,105.05548095703125
BD_Google_329.png,BD_Google_329,0.6691522598266602,3,heavy,178.65478515625
BD_Google_343.png,BD_Google_343,0.6004699468612671,3,heavy,170.207763671875
BD_Google_357.png,BD_Google_357,0.2913688421249389,1,light,124.48480224609375
BD_Google_360.png,BD_Google_360,0.4184496402740478,2,moderate,122.3553466796875
BD_Google_368.png,BD_Google_368,0.6510655879974365,3,heavy,119.77984619140625
BD_Google_372.png,BD_Google_372,0.380652368068695,2,moderate,95.2078857421875
BD_Google_378.png,BD_Google_378,0.611247181892395,3,heavy,140.8604736328125
BD_Google_380.png,BD_Google_380,0.2897673845291137,1,light,117.57891845703125
BD_Google_381.png,BD_Google_381,0.1760522723197937,0,clear,75.96807861328125
BD_Google_396.png,BD_Google_396,0.3974876403808594,2,moderate,88.9371337890625
BD_Google_397.png,BD_Google_397,0.5715675950050354,3,heavy,121.9554443359375
BD_Google_421.png,BD_Google_421,0.2578628659248352,1,light,104.373046875
BD_Google_428.png,BD_Google_428,0.624470591545105,3,heavy,129.28558349609375
BD_Google_435.png,BD_Google_435,0.6304081678390503,3,heavy,159.62255859375
BD_Google_443.png,BD_Google_443,0.5078759789466858,3,heavy,124.658935546875
BD_Google_466.png,BD_Google_466,0.7423105239868164,3,heavy,178.7322998046875
BD_Google_501.png,BD_Google_501,0.5978169441223145,3,heavy,161.1380615234375
BD_Google_569.png,BD_Google_569,0.5604780912399292,3,heavy,144.51763916015625
BD_Google_598.png,BD_Google_598,0.4094986915588379,2,moderate,108.85931396484375
BJ_Baidu_015.png,BJ_Baidu_015,0.719883143901825,3,heavy,171.63726806640625
BJ_Baidu_02.png,BJ_Baidu_02,0.3758344054222107,2,moderate,90.19873046875
BJ_Baidu_029.png,BJ_Baidu_029,0.5944769382476807,3,heavy,136.6295166015625
BJ_Baidu_04.png,BJ_Baidu_04,0.3055552840232849,1,light,89.7025146484375
BJ_Baidu_045.png,BJ_Baidu_045,0.7094030976295471,3,heavy,162.5087890625
BJ_Baidu_066.png,BJ_Baidu_066,0.539762020111084,3,heavy,105.2679443359375
BJ_Baidu_069.png,BJ_Baidu_069,0.5133395195007324,3,heavy,138.50213623046875
BJ_Baidu_071.png,BJ_Baidu_071,0.4777763485908508,3,heavy,126.202880859375
BJ_Baidu_072.png,BJ_Baidu_072,0.4452314972877502,3,heavy,73.33282470703125
BJ_Baidu_077.png,BJ_Baidu_077,0.4962421059608459,3,heavy,147.9381103515625
BJ_Baidu_080.png,BJ_Baidu_080,0.5884940028190613,3,heavy,137.283203125
BJ_Baidu_082.png,BJ_Baidu_082,0.4103773236274719,2,moderate,80.10418701171875
BJ_Baidu_093.png,BJ_Baidu_093,0.4877275228500366,3,heavy,103.2139892578125
BJ_Baidu_095.png,BJ_Baidu_095,0.4531745910644531,3,heavy,102.483154296875
BJ_Baidu_1023.png,BJ_Baidu_1023,0.3053559064865112,1,light,126.4366455078125
BJ_Baidu_1035.png,BJ_Baidu_1035,0.2752217650413513,1,light,147.50604248046875
BJ_Baidu_1039.png,BJ_Baidu_1039,0.4255703091621399,2,moderate,161.5030517578125
BJ_Baidu_1081.png,BJ_Baidu_1081,0.7273359298706055,3,heavy,178.9716796875
BJ_Baidu_1086.png,BJ_Baidu_1086,0.1685725450515747,0,clear,80.68487548828125
BJ_Baidu_1090.png,BJ_Baidu_1090,0.4105738997459411,2,moderate,130.37237548828125
BJ_Baidu_1099.png,BJ_Baidu_1099,0.3190320134162903,1,light,103.905029296875
BJ_Baidu_1132.png,BJ_Baidu_1132,0.5053367018699646,3,heavy,120.0682373046875
BJ_Baidu_1153.png,BJ_Baidu_1153,0.4256191253662109,2,moderate,129.86871337890625
BJ_Baidu_1158.png,BJ_Baidu_1158,0.3522021174430847,2,moderate,125.118896484375
BJ_Baidu_1167.png,BJ_Baidu_1167,0.5579289197921753,3,heavy,180.61669921875
BJ_Baidu_1168.png,BJ_Baidu_1168,0.4508087635040283,3,heavy,147.859130859375
BJ_Baidu_1170.png,BJ_Baidu_1170,0.4421260952949524,3,heavy,128.6490478515625
BJ_Baidu_118.png,BJ_Baidu_118,0.46705162525177,3,heavy,118.21636962890625
BJ_Baidu_1184.png,BJ_Baidu_1184,0.3261770606040954,1,light,90.1517333984375
BJ_Baidu_1191.png,BJ_Baidu_1191,0.4691562056541443,3,heavy,157.509033203125
BJ_Baidu_1194.png,BJ_Baidu_1194,0.5788894891738892,3,heavy,180.222412109375
BJ_Baidu_1202.png,BJ_Baidu_1202,0.611728310585022,3,heavy,150.77239990234375
BJ_Baidu_1213.png,BJ_Baidu_1213,0.4501919746398926,3,heavy,114.2230224609375
BJ_Baidu_126.png,BJ_Baidu_126,0.507638692855835,3,heavy,105.2208251953125
BJ_Baidu_1269.png,BJ_Baidu_1269,0.6887136697769165,3,heavy,130.12335205078125
BJ_Baidu_132.png,BJ_Baidu_132,0.8107458353042603,3,heavy,204.42681884765625
BJ_Baidu_138.png,BJ_Baidu_138,0.6450920104980469,3,heavy,152.90045166015625
BJ_Baidu_144.png,BJ_Baidu_144,0.6112596392631531,3,heavy,181.91064453125
BJ_Baidu_153.png,BJ_Baidu_153,0.6561838388442993,3,heavy,139.15179443359375
BJ_Baidu_156.png,BJ_Baidu_156,0.4256423115730285,2,moderate,104.67413330078125
BJ_Baidu_157.png,BJ_Baidu_157,0.6063518524169922,3,heavy,153.79693603515625
BJ_Baidu_164.png,BJ_Baidu_164,0.6558220386505127,3,heavy,122.5487060546875
BJ_Baidu_165.png,BJ_Baidu_165,0.5748808979988098,3,heavy,144.608642578125
BJ_Baidu_168.png,BJ_Baidu_168,0.6206835508346558,3,heavy,118.28912353515625
BJ_Baidu_171.png,BJ_Baidu_171,0.424792468547821,2,moderate,137.833984375
BJ_Baidu_173.png,BJ_Baidu_173,0.6640830039978027,3,heavy,123.02447509765625
BJ_Baidu_181.png,BJ_Baidu_181,0.4885465502738952,3,heavy,129.07196044921875
BJ_Baidu_183.png,BJ_Baidu_183,0.5103597640991211,3,heavy,124.3382568359375
BJ_Baidu_192.png,BJ_Baidu_192,0.4053741693496704,2,moderate,121.66790771484375
BJ_Baidu_199.png,BJ_Baidu_199,0.5701570510864258,3,heavy,82.07012939453125
BJ_Baidu_202.png,BJ_Baidu_202,0.6011950969696045,3,heavy,162.240234375
BJ_Baidu_207.png,BJ_Baidu_207,0.4431260228157043,3,heavy,110.20953369140625
BJ_Baidu_21.png,BJ_Baidu_21,0.5726937055587769,3,heavy,148.192138671875
BJ_Baidu_212.png,BJ_Baidu_212,0.610622227191925,3,heavy,130.20489501953125
BJ_Baidu_217.png,BJ_Baidu_217,0.518560528755188,3,heavy,132.23651123046875
BJ_Baidu_220.png,BJ_Baidu_220,0.3741465806961059,2,moderate,113.747314453125
BJ_Baidu_221.png,BJ_Baidu_221,0.4844965934753418,3,heavy,94.39544677734375
BJ_Baidu_232.png,BJ_Baidu_232,0.699601411819458,3,heavy,162.29736328125
BJ_Baidu_248.png,BJ_Baidu_248,0.6078948974609375,3,heavy,94.74468994140625
BJ_Baidu_260.png,BJ_Baidu_260,0.5877929925918579,3,heavy,138.789306640625
BJ_Baidu_275.png,BJ_Baidu_275,0.4375215768814087,3,heavy,131.56072998046875
BJ_Baidu_279.png,BJ_Baidu_279,0.507033109664917,3,heavy,141.226806640625
BJ_Baidu_284.png,BJ_Baidu_284,0.4757112860679626,3,heavy,137.63958740234375
BJ_Baidu_287.png,BJ_Baidu_287,0.3008337616920471,1,light,106.44964599609375
BJ_Baidu_290.png,BJ_Baidu_290,0.6333423256874084,3,heavy,183.5853271484375
BJ_Baidu_309.png,BJ_Baidu_309,0.519275426864624,3,heavy,157.21038818359375
BJ_Baidu_320.png,BJ_Baidu_320,0.416780948638916,2,moderate,131.4390869140625
BJ_Baidu_333.png,BJ_Baidu_333,0.3924881815910339,2,moderate,81.625
BJ_Baidu_363.png,BJ_Baidu_363,0.5606855154037476,3,heavy,151.63934326171875
BJ_Baidu_384.png,BJ_Baidu_384,0.4708451628684997,3,heavy,86.88433837890625
BJ_Baidu_40.png,BJ_Baidu_40,0.3816282749176025,2,moderate,90.3326416015625
BJ_Baidu_41.png,BJ_Baidu_41,0.3421050906181335,2,moderate,97.558349609375
BJ_Baidu_421.png,BJ_Baidu_421,0.2378543615341186,0,clear,69.72576904296875
BJ_Baidu_427.png,BJ_Baidu_427,0.6973145008087158,3,heavy,150.88226318359375
BJ_Baidu_443.png,BJ_Baidu_443,0.5320509672164917,3,heavy,140.54290771484375
BJ_Baidu_447.png,BJ_Baidu_447,0.5680524110794067,3,heavy,160.24383544921875
BJ_Baidu_450.png,BJ_Baidu_450,0.7335384488105774,3,heavy,212.5972900390625
BJ_Baidu_459.png,BJ_Baidu_459,0.4714884757995605,3,heavy,106.01641845703125
BJ_Baidu_474.png,BJ_Baidu_474,0.6557984352111816,3,heavy,180.7119140625
BJ_Baidu_476.png,BJ_Baidu_476,0.5507502555847168,3,heavy,157.32208251953125
BJ_Baidu_478.png,BJ_Baidu_478,0.4892718195915222,3,heavy,118.99169921875
BJ_Baidu_485.png,BJ_Baidu_485,0.4133697152137756,2,moderate,117.721923828125
BJ_Baidu_487.png,BJ_Baidu_487,0.3913460969924927,2,moderate,127.46649169921875
BJ_Baidu_491.png,BJ_Baidu_491,0.471314787864685,3,heavy,107.70379638671875
BJ_Baidu_512.png,BJ_Baidu_512,0.4830730557441711,3,heavy,120.1531982421875
BJ_Baidu_528.png,BJ_Baidu_528,0.1905689239501953,0,clear,126.39910888671875
BJ_Baidu_535.png,BJ_Baidu_535,0.6922070980072021,3,heavy,162.10980224609375
BJ_Baidu_536.png,BJ_Baidu_536,0.4671438336372375,3,heavy,149.14678955078125
BJ_Baidu_559.png,BJ_Baidu_559,0.4941677451133728,3,heavy,154.46893310546875
BJ_Baidu_571.png,BJ_Baidu_571,0.4026859998703003,2,moderate,104.115966796875
BJ_Baidu_575.png,BJ_Baidu_575,0.5714014172554016,3,heavy,163.2547607421875
BJ_Baidu_576.png,BJ_Baidu_576,0.5299797058105469,3,heavy,159.791015625
BJ_Baidu_589.png,BJ_Baidu_589,0.6960040330886841,3,heavy,174.328369140625
BJ_Baidu_590.png,BJ_Baidu_590,0.4061663746833801,2,moderate,134.54132080078125
BJ_Baidu_597.png,BJ_Baidu_597,0.5267914533615112,3,heavy,122.79217529296875
BJ_Baidu_613.png,BJ_Baidu_613,0.5864381790161133,3,heavy,162.86566162109375
BJ_Baidu_633.png,BJ_Baidu_633,0.3658698797225952,2,moderate,116.1676025390625
BJ_Baidu_653.png,BJ_Baidu_653,0.3570531606674194,2,moderate,131.84136962890625
BJ_Baidu_657.png,BJ_Baidu_657,0.2442736029624939,0,clear,90.83807373046875
BJ_Baidu_672.png,BJ_Baidu_672,0.5609898567199707,3,heavy,141.44366455078125
BJ_Baidu_683.png,BJ_Baidu_683,0.6037096977233887,3,heavy,178.63592529296875
BJ_Baidu_684.png,BJ_Baidu_684,0.3092896938323974,1,light,113.14501953125
BJ_Baidu_698.png,BJ_Baidu_698,0.6469069719314575,3,heavy,146.571044921875
BJ_Baidu_704.png,BJ_Baidu_704,0.5641963481903076,3,heavy,143.76617431640625
BJ_Baidu_719.png,BJ_Baidu_719,0.4935551881790161,3,heavy,150.116455078125
BJ_Baidu_720.png,BJ_Baidu_720,0.5200413465499878,3,heavy,130.59503173828125
BJ_Baidu_748.png,BJ_Baidu_748,0.2399306297302246,0,clear,120.62518310546875
BJ_Baidu_754.png,BJ_Baidu_754,0.4532707333564758,3,heavy,125.94366455078125
BJ_Baidu_773.png,BJ_Baidu_773,0.3888913989067077,2,moderate,144.62469482421875
BJ_Baidu_78.png,BJ_Baidu_78,0.7461149096488953,3,heavy,193.70166015625
BJ_Baidu_800.png,BJ_Baidu_800,0.5470932722091675,3,heavy,172.766357421875
BJ_Baidu_831.png,BJ_Baidu_831,0.6093029975891113,3,heavy,122.76678466796875
BJ_Baidu_832.png,BJ_Baidu_832,0.5394190549850464,3,heavy,126.64654541015625
BJ_Baidu_842.png,BJ_Baidu_842,0.61788010597229,3,heavy,158.28143310546875
BJ_Baidu_873.png,BJ_Baidu_873,0.4114965200424194,2,moderate,140.20587158203125
BJ_Baidu_891.png,BJ_Baidu_891,0.4890738725662231,3,heavy,112.0279541015625
BJ_Baidu_903.png,BJ_Baidu_903,0.5350676774978638,3,heavy,144.88800048828125
BJ_Baidu_904.png,BJ_Baidu_904,0.7026239037513733,3,heavy,134.58465576171875
BJ_Baidu_909.png,BJ_Baidu_909,0.4094637632369995,2,moderate,122.38519287109375
BJ_Baidu_917.png,BJ_Baidu_917,0.2429782748222351,0,clear,90.14715576171875
