filename,relpath,dataset,width,height,brightness_score,colourfulness_score,contrast_score,dark_channel_score,entropy_score,noise_score,saturation_score,sharpness_score,is_greyscale,dup_group,is_duplicate,feature_near_duplicate
BD_Baidu_256.png,JPEGImages/BD_Baidu_256.png,RTTS,410,279,0.5839878365893083,0.0405796929289751,0.4077436006005616,0.5231698575050266,7.101505279541016,0.0354447777340676,0.0420259552374144,0.0405596206746159,False,-1,False,False
BD_Baidu_277.png,JPEGImages/BD_Baidu_277.png,RTTS,520,349,0.6296117111160091,0.0,0.4635990848366615,0.5756566920354211,7.519209861755371,0.0533796596043641,0.0,0.0852017312254932,True,-1,False,False
BD_Baidu_281.png,JPEGImages/BD_Baidu_281.png,RTTS,550,324,0.6144206773618539,0.0876610563648068,0.5418638127295058,0.5204441363526331,7.61968469619751,0.0838456965488215,0.0692790431548601,0.2735168816075708,False,-1,False,False
BD_Baidu_284.png,JPEGImages/BD_Baidu_284.png,RTTS,330,326,0.619480514273008,0.0440921354806968,0.1856091210479351,0.5649954981062885,6.361453056335449,0.0251170640453615,0.0316226501755191,0.0238262665555987,False,-1,False,False
BD_Baidu_285.png,JPEGImages/BD_Baidu_285.png,RTTS,400,266,0.5922159442724458,0.0573638707756805,0.4406678018604554,0.4867594722099366,7.701316356658935,0.0729529781484962,0.0512596933510246,0.174161054482217,False,-1,False,False
BD_Baidu_29.png,JPEGImages/BD_Baidu_29.png,RTTS,456,421,0.4290311615749354,0.0721877961810093,0.407524400700508,0.2984867593743335,7.228625297546387,0.1084366665624869,0.1201601180539724,0.5608689128516803,False,-1,False,False
BD_Baidu_291.png,JPEGImages/BD_Baidu_291.png,RTTS,304,346,0.5761861194127788,0.0605316464696953,0.3792197081298876,0.5007813385469795,6.610136985778809,0.0567532847201095,0.0588920554531517,0.1722747444372062,False,-1,False,False
BD_Baidu_299.png,JPEGImages/BD_Baidu_299.png,RTTS,600,387,0.6038100015199878,0.0819763189914251,0.4630993028903776,0.4841299758490821,7.159663677215576,0.0907300549095607,0.0643352417625103,0.3905950785230737,False,-1,False,False
BD_Baidu_306.png,JPEGImages/BD_Baidu_306.png,RTTS,456,337,0.534287236681335,0.0731868497245274,0.2515025445201359,0.458518244613687,6.715487957000732,0.0485015365518767,0.0694886179782965,0.12168397421159,False,-1,False,False
BD_Baidu_322.png,JPEGImages/BD_Baidu_322.png,RTTS,400,300,0.4467569607843137,0.1610289489057341,0.4069539013017626,0.2895552287581699,7.024836540222168,0.06656078125,0.1432331372549019,0.1908679999999999,False,-1,False,False
BD_Baidu_332.png,JPEGImages/BD_Baidu_332.png,RTTS,433,352,0.4408709857027001,0.020891831413605,0.1278003188445325,0.4080062872304076,5.743241786956787,0.0271528866720029,0.018668129124419,0.0310849202092152,False,-1,False,False
BD_Baidu_338.png,JPEGImages/BD_Baidu_338.png,RTTS,550,373,0.7835157440992483,0.1439491499504389,0.3882211197592125,0.6105718914424166,6.764808654785156,0.078117231294175,0.14448450440376,0.2256239550707474,False,-1,False,False
BD_Baidu_347.png,JPEGImages/BD_Baidu_347.png,RTTS,600,399,0.7652322309040575,0.0640541027701406,0.3400797291041798,0.6736049928743427,6.917613506317139,0.0642090773809523,0.0319731026913689,0.1448722055849558,False,-1,False,False
BD_Baidu_355.png,JPEGImages/BD_Baidu_355.png,RTTS,619,360,0.675732223242914,0.0902552189766675,0.4812164337702467,0.5669800014782435,6.982102870941162,0.0522427105770956,0.0683915127709673,0.2762451655430012,False,-1,False,False
BD_Baidu_375.png,JPEGImages/BD_Baidu_375.png,RTTS,560,355,0.6723184795044778,0.0874368060460682,0.2103809799680294,0.5665393734958772,6.568380355834961,0.0789792976609658,0.0408755671282597,0.1876083730792956,False,-1,False,False
BD_Baidu_383.png,JPEGImages/BD_Baidu_383.png,RTTS,571,326,0.3738235199315401,0.0604251717230455,0.2839755126770705,0.2926072998150513,6.700337886810303,0.0571082309047736,0.0759564019219153,0.1273692477058826,False,-1,False,False
BD_Baidu_385.png,JPEGImages/BD_Baidu_385.png,RTTS,897,581,0.6396737169300568,0.0522703313219087,0.2584829555577699,0.5278843186278555,7.027548313140869,0.0752888045253157,0.043895417161371,0.1372376442131582,False,-1,False,False
BD_Baidu_388.png,JPEGImages/BD_Baidu_388.png,RTTS,480,240,0.6895283905228757,0.0778062436623871,0.2828831346827128,0.596362813180828,7.091183662414551,0.0192464735243055,0.095567572167756,0.0112363627922905,False,-1,False,False
BD_Baidu_389.png,JPEGImages/BD_Baidu_389.png,RTTS,369,298,0.4519252105272731,0.1662593970405864,0.3360693427504455,0.2912239201349771,7.266273975372314,0.0732113423273494,0.1831597082913847,0.1424716544153589,False,-1,False,False
BD_Baidu_391.png,JPEGImages/BD_Baidu_391.png,RTTS,500,337,0.6090343166346658,0.0718347776079278,0.4167576003363514,0.505069482748589,7.412039279937744,0.0617734235905044,0.0779132600221097,0.1224536457210682,False,-1,False,False
BD_Baidu_397.png,JPEGImages/BD_Baidu_397.png,RTTS,450,535,0.610811019485676,0.0426751031047333,0.3961764608154466,0.5489335206564453,6.778687000274658,0.0387709371754932,0.0232477918270111,0.0904188839193719,False,-1,False,False
BD_Baidu_410.png,JPEGImages/BD_Baidu_410.png,RTTS,368,380,0.5823500246780634,0.0412832880517388,0.4297227895603214,0.5410691490555033,7.06841516494751,0.0247917709525171,0.0337978137479247,0.0299353012035309,False,-1,False,False
BD_Baidu_424.png,JPEGImages/BD_Baidu_424.png,RTTS,640,377,0.5989346361886929,0.0654372460354889,0.2294186003143293,0.5096338969938108,6.254814624786377,0.0621804930993037,0.0553466967025537,0.1564934754801865,False,-1,False,False
BD_Baidu_428.png,JPEGImages/BD_Baidu_428.png,RTTS,408,270,0.812522320475031,0.133759538080174,0.3421919657147484,0.6422285944152534,6.983132362365723,0.1039922328885257,0.0735062013185811,0.5275481944259034,False,-1,False,False
