filename,stem,severity
BD_Baidu_209.png,BD_Baidu_209,0.6395885348320007
BD_Baidu_211.png,BD_Baidu_211,0.4718189239501953
BD_Baidu_216.png,BD_Baidu_216,0.3593365252017975
BD_Baidu_222.png,BD_Baidu_222,0.6518780589103699
BD_Baidu_224.png,BD_Baidu_224,0.7394976615905762
BD_Baidu_247.png,BD_Baidu_247,0.44833531975746155
BD_Baidu_249.png,BD_Baidu_249,0.8117824196815491
BD_Baidu_250.png,BD_Baidu_250,0.5575420260429382
BD_Baidu_254.png,BD_Baidu_254,0.5656062960624695
BD_Baidu_256.png,BD_Baidu_256,0.6065465211868286
BD_Baidu_277.png,BD_Baidu_277,0.5745592713356018
BD_Baidu_281.png,BD_Baidu_281,0.5262275338172913
BD_Baidu_284.png,BD_Baidu_284,0.6849374175071716
BD_Baidu_285.png,BD_Baidu_285,0.4686914384365082
BD_Baidu_29.png,BD_Baidu_29,0.39827483892440796
BD_Baidu_291.png,BD_Baidu_291,0.6395131945610046
BD_Baidu_299.png,BD_Baidu_299,0.5459612011909485
BD_Baidu_306.png,BD_Baidu_306,0.6458612680435181
BD_Baidu_322.png,BD_Baidu_322,0.4576397240161896
BD_Baidu_332.png,BD_Baidu_332,0.7376083731651306
BD_Baidu_338.png,BD_Baidu_338,0.6033002138137817
BD_Baidu_347.png,BD_Baidu_347,0.6536787152290344
BD_Baidu_355.png,BD_Baidu_355,0.6093208193778992
BD_Baidu_375.png,BD_Baidu_375,0.6477932333946228
BD_Baidu_383.png,BD_Baidu_383,0.4998739957809448
BD_Baidu_385.png,BD_Baidu_385,0.5577835440635681
BD_Baidu_388.png,BD_Baidu_388,0.6565980911254883
BD_Baidu_389.png,BD_Baidu_389,0.447218656539917
BD_Baidu_391.png,BD_Baidu_391,0.555029034614563
BD_Baidu_397.png,BD_Baidu_397,0.6392973065376282
BD_Baidu_410.png,BD_Baidu_410,0.6299630999565125
BD_Baidu_424.png,BD_Baidu_424,0.6881985068321228
BD_Baidu_428.png,BD_Baidu_428,0.6203415989875793
BD_Baidu_451.png,BD_Baidu_451,0.44460150599479675
BD_Baidu_461.png,BD_Baidu_461,0.4515915811061859
BD_Baidu_464.png,BD_Baidu_464,0.8340703845024109
BD_Baidu_476.png,BD_Baidu_476,0.82270747423172
BD_Baidu_481.png,BD_Baidu_481,0.7410752773284912
BD_Baidu_486.png,BD_Baidu_486,0.7422404885292053
BD_Bing_013.png,BD_Bing_013,0.6978169679641724
BD_Bing_04.png,BD_Bing_04,0.7876405119895935
BD_Bing_042.png,BD_Bing_042,0.5424529910087585
BD_Bing_068.png,BD_Bing_068,0.7840502262115479
BD_Bing_080.png,BD_Bing_080,0.5114715695381165
BD_Bing_084.png,BD_Bing_084,0.5826075077056885
BD_Bing_091.png,BD_Bing_091,0.5730381011962891
BD_Bing_096.png,BD_Bing_096,0.6520206332206726
BD_Bing_097.png,BD_Bing_097,0.7169082164764404
BD_Bing_18.png,BD_Bing_18,0.7335220575332642
BD_Bing_195.png,BD_Bing_195,0.8178429007530212
BD_Bing_216.png,BD_Bing_216,0.5216437578201294
BD_Bing_23.png,BD_Bing_23,0.6704892516136169
BD_Bing_231.png,BD_Bing_231,0.6282888054847717
BD_Bing_232.png,BD_Bing_232,0.5772996544837952
BD_Bing_237.png,BD_Bing_237,0.6374545097351074
BD_Bing_26.png,BD_Bing_26,0.5617186427116394
BD_Bing_302.png,BD_Bing_302,0.6670304536819458
BD_Bing_303.png,BD_Bing_303,0.7180651426315308
BD_Bing_308.png,BD_Bing_308,0.7399591207504272
BD_Bing_331.png,BD_Bing_331,0.290118932723999
BD_Bing_358.png,BD_Bing_358,0.19999980926513672
BD_Bing_393.png,BD_Bing_393,0.5418123006820679
BD_Bing_420.png,BD_Bing_420,0.293861985206604
BD_Bing_423.png,BD_Bing_423,0.6118938326835632
BD_Bing_463.png,BD_Bing_463,0.5674763917922974
BD_Bing_479.png,BD_Bing_479,0.36023688316345215
BD_Bing_484.png,BD_Bing_484,0.7988437414169312
BD_Bing_49.png,BD_Bing_49,0.49265795946121216
BD_Bing_515.png,BD_Bing_515,0.399801105260849
BD_Bing_549.png,BD_Bing_549,0.5048364996910095
BD_Bing_606.png,BD_Bing_606,0.5243822336196899
BD_Bing_609.png,BD_Bing_609,0.5383176207542419
BD_Bing_634.png,BD_Bing_634,0.5864412188529968
BD_Bing_643.png,BD_Bing_643,0.47739773988723755
BD_Bing_655.png,BD_Bing_655,0.3652820885181427
BD_Bing_660.png,BD_Bing_660,0.3275744318962097
BD_Bing_664.png,BD_Bing_664,0.744110643863678
BD_Bing_695.png,BD_Bing_695,0.5014608502388
BD_Bing_732.png,BD_Bing_732,0.6138465404510498
BD_Bing_74.png,BD_Bing_74,0.6223238110542297
BD_Bing_742.png,BD_Bing_742,0.673576295375824
BD_Bing_763.png,BD_Bing_763,0.47323837876319885
BD_Bing_789.png,BD_Bing_789,0.5062856674194336
BD_Bing_802.png,BD_Bing_802,0.71666419506073
BD_Google_00.png,BD_Google_00,0.563917338848114
BD_Google_054.png,BD_Google_054,0.5176830887794495
BD_Google_098.png,BD_Google_098,0.5657573938369751
BD_Google_126.png,BD_Google_126,0.5620499849319458
BD_Google_129.png,BD_Google_129,0.7300142645835876
BD_Google_249.png,BD_Google_249,0.616847574710846
BD_Google_253.png,BD_Google_253,0.29348093271255493
BD_Google_329.png,BD_Google_329,0.671110987663269
BD_Google_343.png,BD_Google_343,0.605240523815155
BD_Google_357.png,BD_Google_357,0.2955259382724762
BD_Google_360.png,BD_Google_360,0.4250766634941101
BD_Google_368.png,BD_Google_368,0.6706541776657104
BD_Google_372.png,BD_Google_372,0.42340192198753357
BD_Google_378.png,BD_Google_378,0.6136980056762695
BD_Google_380.png,BD_Google_380,0.31225723028182983
BD_Google_381.png,BD_Google_381,0.18298251926898956
BD_Google_396.png,BD_Google_396,0.43936219811439514
BD_Google_397.png,BD_Google_397,0.6523382663726807
BD_Google_421.png,BD_Google_421,0.37611114978790283
BD_Google_428.png,BD_Google_428,0.6326318383216858
BD_Google_435.png,BD_Google_435,0.6346849799156189
BD_Google_443.png,BD_Google_443,0.513268768787384
BD_Google_466.png,BD_Google_466,0.7475782632827759
BD_Google_501.png,BD_Google_501,0.6085126399993896
BD_Google_569.png,BD_Google_569,0.5632320046424866
BD_Google_598.png,BD_Google_598,0.4137182831764221
BJ_Baidu_015.png,BJ_Baidu_015,0.7203230857849121
BJ_Baidu_02.png,BJ_Baidu_02,0.39077603816986084
BJ_Baidu_029.png,BJ_Baidu_029,0.5963935256004333
BJ_Baidu_04.png,BJ_Baidu_04,0.30893033742904663
BJ_Baidu_045.png,BJ_Baidu_045,0.7078971266746521
BJ_Baidu_066.png,BJ_Baidu_066,0.5461100935935974
BJ_Baidu_069.png,BJ_Baidu_069,0.516177237033844
BJ_Baidu_071.png,BJ_Baidu_071,0.4800078272819519
BJ_Baidu_072.png,BJ_Baidu_072,0.4545307159423828
BJ_Baidu_077.png,BJ_Baidu_077,0.5009892582893372
BJ_Baidu_080.png,BJ_Baidu_080,0.5956214666366577
BJ_Baidu_082.png,BJ_Baidu_082,0.4158037304878235
BJ_Baidu_093.png,BJ_Baidu_093,0.48779428005218506
BJ_Baidu_095.png,BJ_Baidu_095,0.4572588801383972
BJ_Baidu_1023.png,BJ_Baidu_1023,0.30579492449760437
BJ_Baidu_1035.png,BJ_Baidu_1035,0.2752218246459961
BJ_Baidu_1039.png,BJ_Baidu_1039,0.4303032457828522
BJ_Baidu_1081.png,BJ_Baidu_1081,0.7327061891555786
BJ_Baidu_1086.png,BJ_Baidu_1086,0.18782520294189453
BJ_Baidu_1090.png,BJ_Baidu_1090,0.4118460416793823
BJ_Baidu_1099.png,BJ_Baidu_1099,0.3445405662059784
BJ_Baidu_1132.png,BJ_Baidu_1132,0.6225895285606384
BJ_Baidu_1153.png,BJ_Baidu_1153,0.43796685338020325
BJ_Baidu_1158.png,BJ_Baidu_1158,0.3535793125629425
BJ_Baidu_1167.png,BJ_Baidu_1167,0.5605526566505432
BJ_Baidu_1168.png,BJ_Baidu_1168,0.4508087933063507
BJ_Baidu_1170.png,BJ_Baidu_1170,0.44287875294685364
BJ_Baidu_118.png,BJ_Baidu_118,0.46909260749816895
BJ_Baidu_1184.png,BJ_Baidu_1184,0.32881826162338257
BJ_Baidu_1191.png,BJ_Baidu_1191,0.474915474653244
BJ_Baidu_1194.png,BJ_Baidu_1194,0.5788893699645996
BJ_Baidu_1202.png,BJ_Baidu_1202,0.6229497790336609
BJ_Baidu_1213.png,BJ_Baidu_1213,0.45162081718444824
BJ_Baidu_126.png,BJ_Baidu_126,0.5087565779685974
BJ_Baidu_1269.png,BJ_Baidu_1269,0.6910439133644104
BJ_Baidu_132.png,BJ_Baidu_132,0.8123029470443726
BJ_Baidu_138.png,BJ_Baidu_138,0.6462004780769348
BJ_Baidu_144.png,BJ_Baidu_144,0.6433290839195251
BJ_Baidu_153.png,BJ_Baidu_153,0.6629168391227722
BJ_Baidu_156.png,BJ_Baidu_156,0.4260707497596741
BJ_Baidu_157.png,BJ_Baidu_157,0.607243537902832
BJ_Baidu_164.png,BJ_Baidu_164,0.6606684327125549
BJ_Baidu_165.png,BJ_Baidu_165,0.5802065134048462
BJ_Baidu_168.png,BJ_Baidu_168,0.6314952969551086
BJ_Baidu_171.png,BJ_Baidu_171,0.42863699793815613
BJ_Baidu_173.png,BJ_Baidu_173,0.6709883213043213
BJ_Baidu_181.png,BJ_Baidu_181,0.49202343821525574
BJ_Baidu_183.png,BJ_Baidu_183,0.5129997134208679
BJ_Baidu_192.png,BJ_Baidu_192,0.46723559498786926
BJ_Baidu_199.png,BJ_Baidu_199,0.5757259130477905
BJ_Baidu_202.png,BJ_Baidu_202,0.6064950227737427
BJ_Baidu_207.png,BJ_Baidu_207,0.45188626646995544
BJ_Baidu_21.png,BJ_Baidu_21,0.5738841891288757
BJ_Baidu_212.png,BJ_Baidu_212,0.6151654124259949
BJ_Baidu_217.png,BJ_Baidu_217,0.5238432288169861
BJ_Baidu_220.png,BJ_Baidu_220,0.37517011165618896
BJ_Baidu_221.png,BJ_Baidu_221,0.48891547322273254
BJ_Baidu_232.png,BJ_Baidu_232,0.7040241360664368
BJ_Baidu_248.png,BJ_Baidu_248,0.613479495048523
BJ_Baidu_260.png,BJ_Baidu_260,0.5876278281211853
BJ_Baidu_275.png,BJ_Baidu_275,0.4411357641220093
BJ_Baidu_279.png,BJ_Baidu_279,0.5251300930976868
BJ_Baidu_284.png,BJ_Baidu_284,0.4834005534648895
BJ_Baidu_287.png,BJ_Baidu_287,0.3018084466457367
BJ_Baidu_290.png,BJ_Baidu_290,0.6333422660827637
BJ_Baidu_309.png,BJ_Baidu_309,0.519275426864624
BJ_Baidu_320.png,BJ_Baidu_320,0.4401776194572449
BJ_Baidu_333.png,BJ_Baidu_333,0.40227165818214417
BJ_Baidu_363.png,BJ_Baidu_363,0.563578724861145
BJ_Baidu_384.png,BJ_Baidu_384,0.47084519267082214
BJ_Baidu_40.png,BJ_Baidu_40,0.39796334505081177
BJ_Baidu_41.png,BJ_Baidu_41,0.34331214427948
BJ_Baidu_421.png,BJ_Baidu_421,0.3080267310142517
BJ_Baidu_427.png,BJ_Baidu_427,0.6957064270973206
BJ_Baidu_443.png,BJ_Baidu_443,0.5368710160255432
BJ_Baidu_447.png,BJ_Baidu_447,0.568052351474762
BJ_Baidu_450.png,BJ_Baidu_450,0.7360504865646362
BJ_Baidu_459.png,BJ_Baidu_459,0.476181298494339
BJ_Baidu_474.png,BJ_Baidu_474,0.657191812992096
BJ_Baidu_476.png,BJ_Baidu_476,0.5600554347038269
BJ_Baidu_478.png,BJ_Baidu_478,0.5019539594650269
BJ_Baidu_485.png,BJ_Baidu_485,0.416055291891098
BJ_Baidu_487.png,BJ_Baidu_487,0.4316639304161072
BJ_Baidu_491.png,BJ_Baidu_491,0.4741370379924774
BJ_Baidu_512.png,BJ_Baidu_512,0.48915553092956543
BJ_Baidu_528.png,BJ_Baidu_528,0.19239792227745056
BJ_Baidu_535.png,BJ_Baidu_535,0.6956151127815247
BJ_Baidu_536.png,BJ_Baidu_536,0.4671437740325928
BJ_Baidu_559.png,BJ_Baidu_559,0.494167685508728
BJ_Baidu_571.png,BJ_Baidu_571,0.4087494909763336
BJ_Baidu_575.png,BJ_Baidu_575,0.581838071346283
BJ_Baidu_576.png,BJ_Baidu_576,0.5305776596069336
BJ_Baidu_589.png,BJ_Baidu_589,0.6996972560882568
BJ_Baidu_590.png,BJ_Baidu_590,0.4062008559703827
BJ_Baidu_597.png,BJ_Baidu_597,0.6482353210449219
BJ_Baidu_613.png,BJ_Baidu_613,0.5864381194114685
BJ_Baidu_633.png,BJ_Baidu_633,0.36654001474380493
BJ_Baidu_653.png,BJ_Baidu_653,0.3595934510231018
BJ_Baidu_657.png,BJ_Baidu_657,0.24569568037986755
BJ_Baidu_672.png,BJ_Baidu_672,0.5753144025802612
BJ_Baidu_683.png,BJ_Baidu_683,0.6082248687744141
BJ_Baidu_684.png,BJ_Baidu_684,0.3121177852153778
BJ_Baidu_698.png,BJ_Baidu_698,0.6469071507453918
BJ_Baidu_704.png,BJ_Baidu_704,0.5663104057312012
BJ_Baidu_719.png,BJ_Baidu_719,0.5230711102485657
BJ_Baidu_720.png,BJ_Baidu_720,0.5515700578689575
BJ_Baidu_748.png,BJ_Baidu_748,0.24317912757396698
BJ_Baidu_754.png,BJ_Baidu_754,0.4661504030227661
BJ_Baidu_773.png,BJ_Baidu_773,0.41649317741394043
BJ_Baidu_78.png,BJ_Baidu_78,0.7559363842010498
BJ_Baidu_800.png,BJ_Baidu_800,0.5499002933502197
BJ_Baidu_831.png,BJ_Baidu_831,0.6182617545127869
BJ_Baidu_832.png,BJ_Baidu_832,0.5419866442680359
BJ_Baidu_842.png,BJ_Baidu_842,0.6186262369155884
BJ_Baidu_873.png,BJ_Baidu_873,0.41432976722717285
BJ_Baidu_891.png,BJ_Baidu_891,0.4938548803329468
BJ_Baidu_903.png,BJ_Baidu_903,0.5400614142417908
BJ_Baidu_904.png,BJ_Baidu_904,0.7105302810668945
BJ_Baidu_909.png,BJ_Baidu_909,0.4097842276096344
BJ_Baidu_917.png,BJ_Baidu_917,0.27597498893737793
BJ_Baidu_960.png,BJ_Baidu_960,0.4040590226650238
BJ_Baidu_966.png,BJ_Baidu_966,0.07972654700279236
BJ_Baidu_972.png,BJ_Baidu_972,0.4032406210899353
BJ_Baidu_996.png,BJ_Baidu_996,0.23962034285068512
BJ_Bing_014.png,BJ_Bing_014,0.5867083668708801
BJ_Bing_031.png,BJ_Bing_031,0.5222353935241699
BJ_Bing_059.png,BJ_Bing_059,0.5440772175788879
BJ_Bing_060.png,BJ_Bing_060,0.3890705704689026
BJ_Bing_064.png,BJ_Bing_064,0.5051008462905884
BJ_Bing_066.png,BJ_Bing_066,0.5620294809341431
BJ_Bing_076.png,BJ_Bing_076,0.4304012060165405
BJ_Bing_082.png,BJ_Bing_082,0.49057716131210327
BJ_Bing_085.png,BJ_Bing_085,0.6759151220321655
BJ_Bing_087.png,BJ_Bing_087,0.4251934885978699
BJ_Bing_102.png,BJ_Bing_102,0.4907647669315338
BJ_Bing_104.png,BJ_Bing_104,0.5551334619522095
BJ_Bing_105.png,BJ_Bing_105,0.5963396430015564
BJ_Bing_116.png,BJ_Bing_116,0.47011688351631165
BJ_Bing_124.png,BJ_Bing_124,0.6298206448554993
BJ_Bing_131.png,BJ_Bing_131,0.3440152406692505
BJ_Bing_134.png,BJ_Bing_134,0.660311758518219
BJ_Bing_137.png,BJ_Bing_137,0.36882680654525757
BJ_Bing_145.png,BJ_Bing_145,0.387990802526474
BJ_Bing_150.png,BJ_Bing_150,0.4441206753253937
BJ_Bing_157.png,BJ_Bing_157,0.6426401138305664
BJ_Bing_164.png,BJ_Bing_164,0.6462697386741638
BJ_Bing_174.png,BJ_Bing_174,0.42833927273750305
BJ_Bing_185.png,BJ_Bing_185,0.44888660311698914
BJ_Bing_190.png,BJ_Bing_190,0.4698430001735687
BJ_Bing_192.png,BJ_Bing_192,0.5887057185173035
BJ_Bing_195.png,BJ_Bing_195,0.5215045809745789
BJ_Bing_206.png,BJ_Bing_206,0.5485122799873352
BJ_Bing_213.png,BJ_Bing_213,0.41643595695495605
BJ_Bing_214.png,BJ_Bing_214,0.6814064383506775
BJ_Bing_217.png,BJ_Bing_217,0.296684205532074
BJ_Bing_224.png,BJ_Bing_224,0.5006570219993591
BJ_Bing_236.png,BJ_Bing_236,0.6578227281570435
BJ_Bing_261.png,BJ_Bing_261,0.33188000321388245
BJ_Bing_266.png,BJ_Bing_266,0.6185014247894287
BJ_Bing_271.png,BJ_Bing_271,0.5558575987815857
BJ_Bing_272.png,BJ_Bing_272,0.721223771572113
BJ_Bing_284.png,BJ_Bing_284,0.5424202680587769
BJ_Bing_319.png,BJ_Bing_319,0.5863051414489746
BJ_Bing_337.png,BJ_Bing_337,0.3393048346042633
BJ_Bing_344.png,BJ_Bing_344,0.6043888330459595
BJ_Bing_381.png,BJ_Bing_381,0.5816134214401245
BJ_Bing_385.png,BJ_Bing_385,0.6826485395431519
BJ_Bing_392.png,BJ_Bing_392,0.5790975689888
BJ_Bing_406.png,BJ_Bing_406,0.38988834619522095
BJ_Bing_418.png,BJ_Bing_418,0.26567381620407104
BJ_Bing_419.png,BJ_Bing_419,0.6849997639656067
BJ_Bing_427.png,BJ_Bing_427,0.4331126809120178
BJ_Bing_429.png,BJ_Bing_429,0.5381059050559998
BJ_Bing_433.png,BJ_Bing_433,0.4187121093273163
BJ_Bing_446.png,BJ_Bing_446,0.4110243320465088
BJ_Bing_455.png,BJ_Bing_455,0.6661028265953064
BJ_Bing_461.png,BJ_Bing_461,0.3518957495689392
BJ_Bing_471.png,BJ_Bing_471,0.4522116184234619
BJ_Bing_485.png,BJ_Bing_485,0.6141629815101624
BJ_Bing_494.png,BJ_Bing_494,0.5958500504493713
BJ_Bing_499.png,BJ_Bing_499,0.5713975429534912
BJ_Bing_504.png,BJ_Bing_504,0.5371984839439392
BJ_Bing_507.png,BJ_Bing_507,0.14209753274917603
BJ_Bing_523.png,BJ_Bing_523,0.3790363371372223
BJ_Bing_529.png,BJ_Bing_529,0.7153533697128296
BJ_Bing_544.png,BJ_Bing_544,0.7035192251205444
BJ_Bing_575.png,BJ_Bing_575,0.6253348588943481
BJ_Bing_576.png,BJ_Bing_576,0.5946005582809448
BJ_Bing_607.png,BJ_Bing_607,0.6534613370895386
BJ_Bing_613.png,BJ_Bing_613,0.3326205611228943
BJ_Bing_617.png,BJ_Bing_617,0.5878467559814453
BJ_Bing_630.png,BJ_Bing_630,0.6827333569526672
BJ_Bing_651.png,BJ_Bing_651,0.41301947832107544
BJ_Bing_660.png,BJ_Bing_660,0.7792506814002991
BJ_Bing_669.png,BJ_Bing_669,0.43619489669799805
BJ_Bing_672.png,BJ_Bing_672,0.6483557820320129
BJ_Bing_682.png,BJ_Bing_682,0.6398543119430542
BJ_Bing_696.png,BJ_Bing_696,0.32111644744873047
BJ_Bing_698.png,BJ_Bing_698,0.30074813961982727
BJ_Bing_699.png,BJ_Bing_699,0.16746872663497925
BJ_Bing_701.png,BJ_Bing_701,0.48769623041152954
BJ_Bing_706.png,BJ_Bing_706,0.41692692041397095
BJ_Bing_718.png,BJ_Bing_718,0.6105000376701355
BJ_Bing_719.png,BJ_Bing_719,0.6486808061599731
BJ_Bing_727.png,BJ_Bing_727,0.6106430292129517
BJ_Bing_738.png,BJ_Bing_738,0.28336015343666077
BJ_Bing_759.png,BJ_Bing_759,0.6177962422370911
BJ_Bing_760.png,BJ_Bing_760,0.31234011054039
BJ_Google_002.png,BJ_Google_002,0.6199897527694702
BJ_Google_014.png,BJ_Google_014,0.6674460172653198
BJ_Google_022.png,BJ_Google_022,0.5540372729301453
BJ_Google_024.png,BJ_Google_024,0.7242488861083984
BJ_Google_038.png,BJ_Google_038,0.6780075430870056
BJ_Google_053.png,BJ_Google_053,0.587551474571228
BJ_Google_087.png,BJ_Google_087,0.6265385150909424
BJ_Google_088.png,BJ_Google_088,0.6966103315353394
BJ_Google_093.png,BJ_Google_093,0.5217151641845703
BJ_Google_098.png,BJ_Google_098,0.4284411370754242
BJ_Google_116.png,BJ_Google_116,0.6983069777488708
BJ_Google_132.png,BJ_Google_132,0.814193069934845
BJ_Google_144.png,BJ_Google_144,0.643092930316925
BJ_Google_15.png,BJ_Google_15,0.6791456341743469
BJ_Google_162.png,BJ_Google_162,0.6396154761314392
BJ_Google_165.png,BJ_Google_165,0.5607659816741943
BJ_Google_166.png,BJ_Google_166,0.345395565032959
BJ_Google_172.png,BJ_Google_172,0.5162347555160522
BJ_Google_178.png,BJ_Google_178,0.487832248210907
BJ_Google_19.png,BJ_Google_19,0.5014215707778931
BJ_Google_203.png,BJ_Google_203,0.5800831317901611
BJ_Google_211.png,BJ_Google_211,0.6065517663955688
BJ_Google_216.png,BJ_Google_216,0.48871174454689026
BJ_Google_22.png,BJ_Google_22,0.5823484659194946
BJ_Google_222.png,BJ_Google_222,0.5951816439628601
BJ_Google_24.png,BJ_Google_24,0.5899578332901001
BJ_Google_254.png,BJ_Google_254,0.7625651359558105
BJ_Google_261.png,BJ_Google_261,0.3376331329345703
BJ_Google_269.png,BJ_Google_269,0.641183614730835
BJ_Google_274.png,BJ_Google_274,0.6192463636398315
BJ_Google_282.png,BJ_Google_282,0.6154576539993286
BJ_Google_287.png,BJ_Google_287,0.6587725281715393
BJ_Google_288.png,BJ_Google_288,0.6983388066291809
BJ_Google_293.png,BJ_Google_293,0.6858254671096802
BJ_Google_296.png,BJ_Google_296,0.694078266620636
BJ_Google_303.png,BJ_Google_303,0.5757116675376892
BJ_Google_309.png,BJ_Google_309,0.4282051920890808
BJ_Google_310.png,BJ_Google_310,0.5008391737937927
BJ_Google_326.png,BJ_Google_326,0.6396823525428772
BJ_Google_33.png,BJ_Google_33,0.4791242778301239
BJ_Google_331.png,BJ_Google_331,0.6671236157417297
BJ_Google_334.png,BJ_Google_334,0.4810236692428589
BJ_Google_342.png,BJ_Google_342,0.68475741147995
BJ_Google_347.png,BJ_Google_347,0.6112199425697327
BJ_Google_357.png,BJ_Google_357,0.7471303343772888
BJ_Google_359.png,BJ_Google_359,0.4888920485973358
BJ_Google_374.png,BJ_Google_374,0.6883574724197388
BJ_Google_389.png,BJ_Google_389,0.6670302748680115
BJ_Google_400.png,BJ_Google_400,0.48510804772377014
BJ_Google_401.png,BJ_Google_401,0.6219675540924072
BJ_Google_408.png,BJ_Google_408,0.6500411629676819
BJ_Google_409.png,BJ_Google_409,0.7626820206642151
BJ_Google_412.png,BJ_Google_412,0.6927094459533691
BJ_Google_418.png,BJ_Google_418,0.4797704815864563
